campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,ETL_updated_ts,ETL_DATASOURCE_NAME,campaign_key
536629,Weekend Special,2024-04-17,ALL,Social Media,9775,698,75,4222.13,3916.38,2.44,2025-10-06 22:10:07.986423,1,763428252
617379,Festival Offer,2024-04-17,ALL,Email,7501,518,74,2991.03,8763.88,3.13,2025-10-06 22:10:07.986423,1,680409163
813829,Flash Sale,2024-04-17,NEW USERS,Social Media,2135,174,74,3299.6,9666.45,2.37,2025-10-06 22:10:07.986423,1,1432733148
71878,Membership Drive,2024-04-17,ALL,SMS,4423,933,38,2250.37,5591.61,2.92,2025-10-06 22:10:07.986423,1,1692742012
318106,Category Promotion,2024-04-17,ALL,App,1436,145,97,4140.79,6807.94,2.38,2025-10-06 22:10:07.986423,1,148212491
76348,App Push Notification,2024-04-17,ALL,Email,2373,841,33,3580.03,3312.83,3.61,2025-10-06 22:10:07.986423,1,542516031
494504,Email Campaign,2024-04-17,NEW USERS,Social Media,4872,378,58,3927.04,4799.35,3.85,2025-10-06 22:10:07.986423,1,882667294
354914,Referral Program,2024-04-17,ALL,SMS,6450,894,86,2633.28,5433.36,2.47,2025-10-06 22:10:07.986423,1,160326255
639650,New User Discount,2024-04-16,PREMIUM,App,8837,156,14,4483.44,6521.1,3.37,2025-10-06 22:10:07.986423,1,468509312
117716,Weekend Special,2024-04-16,NEW USERS,Social Media,7651,759,62,2265.65,8144.28,2.34,2025-10-06 22:10:07.986423,1,1669688882
755669,Festival Offer,2024-04-16,INACTIVE,App,8683,177,99,3769.05,3899.14,3.56,2025-10-06 22:10:07.986423,1,632293343
123123,Flash Sale,2024-04-16,ALL,Email,8428,851,67,2546.46,2484.18,2.95,2025-10-06 22:10:07.986423,1,1716780634
724487,Membership Drive,2024-04-16,ALL,SMS,6663,869,96,2773.97,2575.08,2.6,2025-10-06 22:10:07.986423,1,1322283484
45874,Category Promotion,2024-04-16,ALL,App,7757,544,42,3514.07,2952.19,3.03,2025-10-06 22:10:07.986423,1,1393849573
305567,App Push Notification,2024-04-16,NEW USERS,Social Media,6345,630,25,4617.6,5542.81,3.65,2025-10-06 22:10:07.986423,1,652369375
998934,Email Campaign,2024-04-16,ALL,Email,2519,487,56,1972.22,4217.21,3.08,2025-10-06 22:10:07.986423,1,788527058
340926,Referral Program,2024-04-16,NEW USERS,SMS,2432,814,73,3996.11,4723.57,3.17,2025-10-06 22:10:07.986423,1,1685738615
292228,New User Discount,2024-04-15,ALL,Email,1328,418,61,4139.28,6454.85,2.19,2025-10-06 22:10:07.986423,1,2065315829
411026,Weekend Special,2024-04-15,ALL,Social Media,6629,158,82,2833.15,4014.36,1.58,2025-10-06 22:10:07.986423,1,631944969
698387,Festival Offer,2024-04-15,PREMIUM,SMS,2225,210,86,1752.05,3821.54,3.84,2025-10-06 22:10:07.986423,1,389349757
941626,Flash Sale,2024-04-15,NEW USERS,SMS,1799,459,50,3855.35,5988.39,2.79,2025-10-06 22:10:07.986423,1,1542874730
697870,Membership Drive,2024-04-15,INACTIVE,App,2582,698,11,1780.42,6449.37,1.9,2025-10-06 22:10:07.986423,1,509826410
119823,Category Promotion,2024-04-15,NEW USERS,App,9699,943,14,3149.37,7402.6,1.69,2025-10-06 22:10:07.986423,1,583313223
505473,App Push Notification,2024-04-15,INACTIVE,SMS,3673,950,46,1104.18,6788.63,3.47,2025-10-06 22:10:07.986423,1,1133408227
134824,Email Campaign,2024-04-15,NEW USERS,App,9719,407,64,2733.76,8036.93,3.7,2025-10-06 22:10:07.986423,1,1081329671
204110,Referral Program,2024-04-15,ALL,Email,7271,922,16,4941.54,3971.22,2.45,2025-10-06 22:10:07.986423,1,2136802316
837590,New User Discount,2024-04-14,NEW USERS,App,6605,118,90,2908.83,5403.49,3.78,2025-10-06 22:10:07.986423,1,1592609546
671919,Weekend Special,2024-04-14,ALL,Email,9961,805,20,3111.4,3742.69,3.49,2025-10-06 22:10:07.986423,1,100866146
982147,Festival Offer,2024-04-14,ALL,App,5449,649,91,3855.63,3562.97,2.68,2025-10-06 22:10:07.986423,1,824417110
231491,Flash Sale,2024-04-14,NEW USERS,Email,8672,407,30,2822.22,6823.41,2.23,2025-10-06 22:10:07.986423,1,816762563
465849,Membership Drive,2024-04-14,INACTIVE,App,3801,453,33,4754.59,3831.33,1.84,2025-10-06 22:10:07.986423,1,1676527262
382929,Category Promotion,2024-04-14,NEW USERS,SMS,9801,803,22,2844.73,2470.84,1.81,2025-10-06 22:10:07.986423,1,1401638801
799959,App Push Notification,2024-04-14,NEW USERS,Email,4145,694,49,1612.43,9047.55,2.89,2025-10-06 22:10:07.986423,1,1323951649
38835,Email Campaign,2024-04-14,PREMIUM,Social Media,5413,695,47,1257.43,7720.25,3.61,2025-10-06 22:10:07.986423,1,885474986
811741,Referral Program,2024-04-14,PREMIUM,SMS,5516,275,89,1424.12,6969.97,3.19,2025-10-06 22:10:07.986423,1,1777325897
659631,New User Discount,2024-04-13,PREMIUM,SMS,9228,558,29,2016.76,2042.67,3.17,2025-10-06 22:10:07.986423,1,533661059
747757,Weekend Special,2024-04-13,PREMIUM,SMS,6525,702,51,2938.15,5066.37,3.56,2025-10-06 22:10:07.986423,1,538625336
709852,Festival Offer,2024-04-13,NEW USERS,Email,5904,743,92,3338.33,9198.56,2.88,2025-10-06 22:10:07.986423,1,565371298
383424,Flash Sale,2024-04-13,INACTIVE,SMS,7504,304,80,3046.85,5965.67,3.28,2025-10-06 22:10:07.986423,1,845158164
367617,Membership Drive,2024-04-13,ALL,App,3432,782,93,1219.99,4972.37,2.76,2025-10-06 22:10:07.986423,1,1065888879
797353,Category Promotion,2024-04-13,NEW USERS,Social Media,3048,836,98,1194.42,8101.18,1.64,2025-10-06 22:10:07.986423,1,470250766
849197,App Push Notification,2024-04-13,INACTIVE,Email,2576,712,90,4775.11,9242.51,1.98,2025-10-06 22:10:07.986423,1,894884709
634464,Email Campaign,2024-04-13,ALL,App,6125,911,39,4517.04,4755.12,3.52,2025-10-06 22:10:07.986423,1,88648482
109155,Referral Program,2024-04-13,PREMIUM,App,3426,523,57,2953.35,8349.84,2.56,2025-10-06 22:10:07.986423,1,609344280
704017,New User Discount,2024-04-12,INACTIVE,Email,5459,852,51,2061.32,7967.31,3.86,2025-10-06 22:10:07.986423,1,1420616240
868777,Weekend Special,2024-04-12,PREMIUM,Social Media,7017,507,25,1255.24,6367.69,3.05,2025-10-06 22:10:07.986423,1,972500125
414655,Festival Offer,2024-04-12,PREMIUM,SMS,4674,782,87,2923.6,7112.3,3.74,2025-10-06 22:10:07.986423,1,290477711
548732,Flash Sale,2024-04-12,NEW USERS,App,6437,986,28,4845.58,4183.92,3.67,2025-10-06 22:10:07.986423,1,653576978
217662,Membership Drive,2024-04-12,ALL,App,5570,735,51,1177.04,2236.59,2.8,2025-10-06 22:10:07.986423,1,1822234856
341199,Category Promotion,2024-04-12,INACTIVE,Social Media,3681,271,32,3771.22,8224.87,3.03,2025-10-06 22:10:07.986423,1,443909317
505899,App Push Notification,2024-04-12,PREMIUM,Email,7458,680,75,4594.28,9039.48,3.02,2025-10-06 22:10:07.986423,1,1792677814
302555,Email Campaign,2024-04-12,ALL,SMS,6994,490,75,2335.24,4461.11,3.32,2025-10-06 22:10:07.986423,1,565028101
170475,Referral Program,2024-04-12,INACTIVE,SMS,5026,362,26,2732.96,5233.55,2.28,2025-10-06 22:10:07.986423,1,303040412
533057,New User Discount,2024-04-11,INACTIVE,SMS,2124,291,55,2190.09,4548.86,2.99,2025-10-06 22:10:07.986423,1,1537348083
191408,Weekend Special,2024-04-11,PREMIUM,Email,3099,505,40,1887.86,4771.28,2.88,2025-10-06 22:10:07.986423,1,716997910
232867,Festival Offer,2024-04-11,NEW USERS,Email,6912,542,44,3856.94,7520.15,2.43,2025-10-06 22:10:07.986423,1,1127869013
224500,Flash Sale,2024-04-11,ALL,App,1986,985,85,3456.43,8559.69,1.56,2025-10-06 22:10:07.986423,1,1079184060
826051,Membership Drive,2024-04-11,INACTIVE,Social Media,7544,457,49,4403.04,5397.69,2.61,2025-10-06 22:10:07.986423,1,129516200
892996,Category Promotion,2024-04-11,PREMIUM,SMS,6325,639,37,3648.81,2985.66,2.71,2025-10-06 22:10:07.986423,1,1732810530
47386,App Push Notification,2024-04-11,ALL,App,9049,285,95,1967.28,7385.59,2.32,2025-10-06 22:10:07.986423,1,510373927
368536,Email Campaign,2024-04-11,NEW USERS,Email,1939,885,71,1461.25,8034.35,3.31,2025-10-06 22:10:07.986423,1,415695819
596969,Referral Program,2024-04-11,ALL,Social Media,5776,692,61,1027.21,9771.28,1.75,2025-10-06 22:10:07.986423,1,667185909
663434,New User Discount,2024-04-10,INACTIVE,SMS,3243,768,41,3514.97,9725.51,3.5,2025-10-06 22:10:07.986423,1,1224952424
370180,Weekend Special,2024-04-10,NEW USERS,Email,7602,128,24,3014.51,3523.73,3.38,2025-10-06 22:10:07.986423,1,949567797
201550,Festival Offer,2024-04-10,INACTIVE,App,9206,436,19,3288.75,7071.4,2.4,2025-10-06 22:10:07.986423,1,1753191657
441693,Flash Sale,2024-04-10,NEW USERS,SMS,4370,807,38,2897.25,8231.88,2.54,2025-10-06 22:10:07.986423,1,369685971
408889,Membership Drive,2024-04-10,INACTIVE,Email,9489,331,16,2624.81,4563.91,2.89,2025-10-06 22:10:07.986423,1,1215096142
732023,Category Promotion,2024-04-10,INACTIVE,SMS,6010,117,86,1060.48,6281.67,3.28,2025-10-06 22:10:07.986423,1,1929351832
911833,App Push Notification,2024-04-10,ALL,App,2596,628,38,1991.56,5270.89,3.62,2025-10-06 22:10:07.986423,1,1086532417
579796,Email Campaign,2024-04-10,PREMIUM,App,6528,532,96,2528.62,2365.46,2.43,2025-10-06 22:10:07.986423,1,72367612
575716,Referral Program,2024-04-10,ALL,SMS,5896,556,99,4290.81,9271.76,2.83,2025-10-06 22:10:07.986423,1,217067136
826902,New User Discount,2024-04-09,PREMIUM,Email,3397,607,26,1547.67,6327.21,1.52,2025-10-06 22:10:07.986423,1,1407673549
233637,Weekend Special,2024-04-09,ALL,App,3401,165,95,3893.39,4224.71,1.91,2025-10-06 22:10:07.986423,1,885853116
355744,Festival Offer,2024-04-09,NEW USERS,Email,7341,178,67,1668.83,4774.38,1.66,2025-10-06 22:10:07.986423,1,1963378721
168643,Flash Sale,2024-04-09,INACTIVE,App,7579,926,15,4530.05,4918.83,3.79,2025-10-06 22:10:07.986423,1,1420116793
706383,Membership Drive,2024-04-09,ALL,SMS,5721,653,80,4507.42,7378.33,3.48,2025-10-06 22:10:07.986423,1,118537346
908052,Category Promotion,2024-04-09,PREMIUM,App,4392,623,98,1293.64,5943.4,3.04,2025-10-06 22:10:07.986423,1,1347598991
794753,App Push Notification,2024-04-09,NEW USERS,SMS,6692,360,79,4736.48,5215.26,2.53,2025-10-06 22:10:07.986423,1,168356847
716412,Email Campaign,2024-04-09,NEW USERS,App,5355,314,46,2782.53,3425.08,2.03,2025-10-06 22:10:07.986423,1,981732279
903555,Referral Program,2024-04-09,PREMIUM,App,3834,774,60,4530.61,2035.46,2.6,2025-10-06 22:10:07.986423,1,1677991904
121794,New User Discount,2024-04-08,NEW USERS,Social Media,8776,614,37,3177.01,8400.49,1.57,2025-10-06 22:10:07.986423,1,1985258911
64474,Weekend Special,2024-04-08,PREMIUM,Email,2844,936,92,4336.07,2814.73,3.97,2025-10-06 22:10:07.986423,1,1186125502
376382,Festival Offer,2024-04-08,PREMIUM,Email,2316,223,95,3337.13,7620.7,1.9,2025-10-06 22:10:07.986423,1,1799015835
149632,Flash Sale,2024-04-08,PREMIUM,App,9739,446,40,3871.81,2270.68,2.29,2025-10-06 22:10:07.986423,1,1618555771
731872,Membership Drive,2024-04-08,NEW USERS,Email,4530,246,54,1544.38,8379.51,3.99,2025-10-06 22:10:07.986423,1,1575038358
829120,Category Promotion,2024-04-08,NEW USERS,Social Media,4721,946,83,3425.57,9447.22,2.51,2025-10-06 22:10:07.986423,1,86846461
657226,App Push Notification,2024-04-08,NEW USERS,SMS,1012,843,87,3657.33,2150.85,1.84,2025-10-06 22:10:07.986423,1,902151005
604482,Email Campaign,2024-04-08,ALL,Social Media,6801,741,35,2634.23,4265.15,2.71,2025-10-06 22:10:07.986423,1,1722911148
933051,Referral Program,2024-04-08,NEW USERS,SMS,3376,760,31,3633.35,7568.34,2.06,2025-10-06 22:10:07.986423,1,1746283453
937331,New User Discount,2024-04-07,INACTIVE,Social Media,3300,951,15,2750.4,2657.46,1.61,2025-10-06 22:10:07.986423,1,1033113186
868790,Weekend Special,2024-04-07,PREMIUM,SMS,5387,572,13,1426.22,9566.19,2.1,2025-10-06 22:10:07.986423,1,1461686807
95306,Festival Offer,2024-04-07,NEW USERS,Social Media,7803,979,23,2415.44,9470.83,3.09,2025-10-06 22:10:07.986423,1,2117523380
673837,Flash Sale,2024-04-07,ALL,App,1110,352,15,4567.37,4036.37,2.98,2025-10-06 22:10:07.986423,1,744553739
739087,Membership Drive,2024-04-07,ALL,Social Media,6217,225,69,2492.47,3520.59,2.53,2025-10-06 22:10:07.986423,1,2085282319
422346,Category Promotion,2024-04-07,PREMIUM,Email,7096,258,53,3735.67,2461.03,2.52,2025-10-06 22:10:07.986423,1,428367941
137535,App Push Notification,2024-04-07,PREMIUM,App,3385,493,27,4849.52,3742.89,3.99,2025-10-06 22:10:07.986423,1,840958832
134790,Email Campaign,2024-04-07,ALL,Social Media,2066,165,27,4086.14,7750.12,2.51,2025-10-06 22:10:07.986423,1,303768929
955022,Referral Program,2024-04-07,ALL,App,9832,609,72,3547.41,7729.93,3.68,2025-10-06 22:10:07.986423,1,166579574
589887,New User Discount,2024-04-06,PREMIUM,SMS,7911,196,93,3161.79,5291.11,2.51,2025-10-06 22:10:07.986423,1,1506416137
533259,Weekend Special,2024-04-06,ALL,Social Media,3581,763,44,4729.09,9727.71,3.08,2025-10-06 22:10:07.986423,1,1728089762
612895,Festival Offer,2024-04-06,ALL,Email,3650,413,74,1958.79,6726.12,2.61,2025-10-06 22:10:07.986423,1,383893788
312305,Flash Sale,2024-04-06,NEW USERS,SMS,7628,796,46,3483.54,4648.03,2.04,2025-10-06 22:10:07.986423,1,1892649548
136787,Membership Drive,2024-04-06,NEW USERS,SMS,4166,465,18,3962.9,4849.16,2.08,2025-10-06 22:10:07.986423,1,845196690
209823,Category Promotion,2024-04-06,INACTIVE,Social Media,4001,486,70,4533.51,7492.06,3.77,2025-10-06 22:10:07.986423,1,330897306
696799,App Push Notification,2024-04-06,PREMIUM,App,7898,237,50,1219.35,9493.29,3.3,2025-10-06 22:10:07.986423,1,211900002
860333,Email Campaign,2024-04-06,PREMIUM,Social Media,7445,398,24,3145.0,9862.35,3.31,2025-10-06 22:10:07.986423,1,1935146534
834005,Referral Program,2024-04-06,NEW USERS,Email,2046,927,50,2443.69,3535.34,3.41,2025-10-06 22:10:07.986423,1,1279650625
899996,New User Discount,2024-04-05,NEW USERS,Social Media,9485,867,70,1912.12,8669.81,1.78,2025-10-06 22:10:07.986423,1,613529395
27552,Weekend Special,2024-04-05,PREMIUM,Email,9813,247,98,2585.08,7930.87,1.95,2025-10-06 22:10:07.986423,1,525141850
861325,Festival Offer,2024-04-05,NEW USERS,SMS,4256,830,13,1237.22,8994.03,3.87,2025-10-06 22:10:07.986423,1,293969191
60737,Flash Sale,2024-04-05,ALL,App,6464,663,64,2382.59,5045.79,3.13,2025-10-06 22:10:07.986423,1,282351391
333454,Membership Drive,2024-04-05,ALL,SMS,2023,165,48,2565.72,5305.89,1.95,2025-10-06 22:10:07.986423,1,1536970618
464900,Category Promotion,2024-04-05,ALL,Email,4353,369,99,1819.47,4778.97,2.61,2025-10-06 22:10:07.986423,1,1901069748
794762,App Push Notification,2024-04-05,INACTIVE,SMS,8010,472,32,2231.01,7477.24,3.36,2025-10-06 22:10:07.986423,1,1934813637
541891,Email Campaign,2024-04-05,ALL,App,4421,102,17,3748.53,9671.29,3.23,2025-10-06 22:10:07.986423,1,971625893
75143,Referral Program,2024-04-05,PREMIUM,SMS,5406,539,37,1770.23,9639.69,3.65,2025-10-06 22:10:07.986423,1,1056605934
955916,New User Discount,2024-04-04,PREMIUM,Social Media,9572,507,84,1203.73,7550.79,1.71,2025-10-06 22:10:07.986423,1,233222493
16465,Weekend Special,2024-04-04,ALL,SMS,4012,638,50,4597.52,6344.82,1.99,2025-10-06 22:10:07.986423,1,1072636081
876921,Festival Offer,2024-04-04,INACTIVE,Social Media,9132,825,35,4947.34,9713.09,2.1,2025-10-06 22:10:07.986423,1,1714856304
550740,Flash Sale,2024-04-04,NEW USERS,Email,5781,960,65,4065.02,5566.58,3.18,2025-10-06 22:10:07.986423,1,1546395294
486159,Membership Drive,2024-04-04,ALL,App,8942,658,66,4048.53,5065.57,3.57,2025-10-06 22:10:07.986423,1,143516001
499278,Category Promotion,2024-04-04,INACTIVE,SMS,4172,424,45,1212.57,8568.42,1.51,2025-10-06 22:10:07.986423,1,1411566729
422021,App Push Notification,2024-04-04,NEW USERS,Email,7822,756,76,4910.53,9120.96,1.63,2025-10-06 22:10:07.986423,1,788042377
705845,Email Campaign,2024-04-04,NEW USERS,SMS,8817,110,32,1144.54,4206.95,1.99,2025-10-06 22:10:07.986423,1,1870200658
385434,Referral Program,2024-04-04,NEW USERS,SMS,9237,266,90,3779.96,6235.64,1.94,2025-10-06 22:10:07.986423,1,1480365458
738308,New User Discount,2024-04-03,NEW USERS,Social Media,9925,901,99,1248.5,5705.73,3.09,2025-10-06 22:10:07.986423,1,2122258684
92221,Weekend Special,2024-04-03,INACTIVE,Email,8972,640,92,1349.36,4183.07,3.93,2025-10-06 22:10:07.986423,1,818073530
391571,Festival Offer,2024-04-03,NEW USERS,Social Media,1297,809,32,3562.59,3371.07,3.19,2025-10-06 22:10:07.986423,1,523124715
23436,Flash Sale,2024-04-03,INACTIVE,App,6051,681,29,4343.26,2970.99,3.33,2025-10-06 22:10:07.986423,1,1924067418
870977,Membership Drive,2024-04-03,INACTIVE,Social Media,5367,520,96,2238.53,7094.1,2.2,2025-10-06 22:10:07.986423,1,836052889
678701,Category Promotion,2024-04-03,PREMIUM,SMS,5135,259,94,2016.82,7663.97,2.26,2025-10-06 22:10:07.986423,1,1419937835
366815,App Push Notification,2024-04-03,PREMIUM,Email,1849,932,48,1603.23,2501.33,1.82,2025-10-06 22:10:07.986423,1,879893382
397676,Email Campaign,2024-04-03,INACTIVE,App,9474,980,12,4056.38,8935.6,1.68,2025-10-06 22:10:07.986423,1,1899832071
336113,Referral Program,2024-04-03,NEW USERS,App,1496,746,74,1486.49,9735.5,3.57,2025-10-06 22:10:07.986423,1,962399770
615906,New User Discount,2024-04-02,INACTIVE,App,3358,868,22,3054.66,2341.67,1.73,2025-10-06 22:10:07.986423,1,279204540
110083,Weekend Special,2024-04-02,ALL,Email,2599,434,96,1356.61,4632.28,2.98,2025-10-06 22:10:07.986423,1,1385178630
513293,Festival Offer,2024-04-02,INACTIVE,Email,1097,782,76,4737.75,4077.31,2.01,2025-10-06 22:10:07.986423,1,235290933
691779,Flash Sale,2024-04-02,NEW USERS,Email,4914,206,45,2554.32,7878.57,2.86,2025-10-06 22:10:07.986423,1,232140122
811323,Membership Drive,2024-04-02,ALL,App,3228,841,10,3511.84,5095.48,3.85,2025-10-06 22:10:07.986423,1,607695939
819722,Category Promotion,2024-04-02,INACTIVE,Email,6910,142,96,2289.85,2726.12,3.96,2025-10-06 22:10:07.986423,1,43913232
277194,App Push Notification,2024-04-02,PREMIUM,SMS,3588,877,32,4670.88,8361.12,3.28,2025-10-06 22:10:07.986423,1,1372120005
881510,Email Campaign,2024-04-02,PREMIUM,SMS,1722,461,55,4814.66,9892.36,2.46,2025-10-06 22:10:07.986423,1,990404552
268310,Referral Program,2024-04-02,INACTIVE,SMS,7418,880,62,4582.89,6820.65,3.13,2025-10-06 22:10:07.986423,1,496415556
214474,New User Discount,2024-04-01,ALL,Email,2477,780,69,4311.04,6496.72,3.7,2025-10-06 22:10:07.986423,1,2021693796
139591,Weekend Special,2024-04-01,PREMIUM,SMS,2424,211,55,3123.32,4895.99,3.99,2025-10-06 22:10:07.986423,1,2004912707
775189,Festival Offer,2024-04-01,ALL,SMS,6711,284,13,2779.99,2585.09,3.18,2025-10-06 22:10:07.986423,1,608482963
93783,Flash Sale,2024-04-01,ALL,SMS,1868,574,34,1958.7,8191.12,1.5,2025-10-06 22:10:07.986423,1,1793725894
558128,Membership Drive,2024-04-01,ALL,Email,4595,322,29,3952.09,2691.11,1.6,2025-10-06 22:10:07.986423,1,795928576
971565,Category Promotion,2024-04-01,ALL,Email,1252,731,77,2608.76,9164.83,3.45,2025-10-06 22:10:07.986423,1,1641046343
85799,App Push Notification,2024-04-01,INACTIVE,App,4730,869,30,4878.43,8407.82,1.6,2025-10-06 22:10:07.986423,1,203777648
419331,Email Campaign,2024-04-01,INACTIVE,Email,5502,894,97,3347.33,6657.33,1.8,2025-10-06 22:10:07.986423,1,785975541
493997,Referral Program,2024-04-01,PREMIUM,Social Media,8154,116,79,1874.29,7789.98,3.17,2025-10-06 22:10:07.986423,1,814938169
355295,New User Discount,2024-03-31,ALL,App,2937,852,89,3872.53,7741.22,3.52,2025-10-06 22:10:07.986423,1,1347297037
46335,Weekend Special,2024-03-31,PREMIUM,App,4376,118,88,2452.93,3756.15,3.59,2025-10-06 22:10:07.986423,1,53493220
831926,Festival Offer,2024-03-31,INACTIVE,Email,6489,966,16,4405.44,5865.16,3.96,2025-10-06 22:10:07.986423,1,578480535
548235,Flash Sale,2024-03-31,NEW USERS,SMS,3845,362,33,3910.98,6008.41,2.09,2025-10-06 22:10:07.986423,1,1372856538
616611,Membership Drive,2024-03-31,ALL,Email,7664,764,85,2883.9,7410.05,2.68,2025-10-06 22:10:07.986423,1,194891303
172828,Category Promotion,2024-03-31,INACTIVE,Email,8250,932,89,1849.9,7766.43,3.6,2025-10-06 22:10:07.986423,1,1600220648
591365,App Push Notification,2024-03-31,INACTIVE,Social Media,9219,708,60,3166.69,4103.08,2.78,2025-10-06 22:10:07.986423,1,880360866
1604,Email Campaign,2024-03-31,PREMIUM,App,6379,502,89,3522.99,6315.41,3.53,2025-10-06 22:10:07.986423,1,680431719
481412,Referral Program,2024-03-31,PREMIUM,App,8858,135,12,1032.94,8122.27,3.28,2025-10-06 22:10:07.986423,1,887238421
918979,New User Discount,2024-03-30,ALL,SMS,6749,615,64,2142.89,6912.39,1.59,2025-10-06 22:10:07.986423,1,468406358
975017,Weekend Special,2024-03-30,ALL,App,3734,221,62,3750.76,8216.2,2.78,2025-10-06 22:10:07.986423,1,127513670
240482,Festival Offer,2024-03-30,ALL,Email,7488,773,20,3308.74,2197.59,2.82,2025-10-06 22:10:07.986423,1,50295269
312796,Flash Sale,2024-03-30,PREMIUM,Email,6977,413,73,1302.75,4966.35,2.08,2025-10-06 22:10:07.986423,1,1115213911
888861,Membership Drive,2024-03-30,PREMIUM,Email,8539,997,73,1448.16,3747.96,1.89,2025-10-06 22:10:07.986423,1,2029551504
207330,Category Promotion,2024-03-30,ALL,Email,7177,345,80,1291.92,8301.93,1.7,2025-10-06 22:10:07.986423,1,809906724
837665,App Push Notification,2024-03-30,PREMIUM,Social Media,8887,165,74,4383.41,8230.54,3.86,2025-10-06 22:10:07.986423,1,215645440
232119,Email Campaign,2024-03-30,PREMIUM,Email,1699,666,25,3099.95,6431.8,3.24,2025-10-06 22:10:07.986423,1,1729120694
431898,Referral Program,2024-03-30,ALL,Email,1185,800,59,1789.62,3237.07,2.65,2025-10-06 22:10:07.986423,1,1900774184
540343,New User Discount,2024-03-29,NEW USERS,SMS,3745,768,22,4035.3,6452.21,2.28,2025-10-06 22:10:07.986423,1,110875989
17641,Weekend Special,2024-03-29,NEW USERS,SMS,8099,674,64,4597.61,5540.33,3.68,2025-10-06 22:10:07.986423,1,1858209162
629145,Festival Offer,2024-03-29,PREMIUM,Email,5988,879,50,1284.69,7807.86,2.86,2025-10-06 22:10:07.986423,1,713245311
923842,Flash Sale,2024-03-29,PREMIUM,App,7604,793,48,3017.08,4874.88,3.74,2025-10-06 22:10:07.986423,1,98387533
262063,Membership Drive,2024-03-29,INACTIVE,SMS,7850,664,65,1152.04,2894.01,2.62,2025-10-06 22:10:07.986423,1,2112113889
